relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,umls_cui_from_meddra,recommended_name,cosine_similarity
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,37785,5101,disease,ulcerative colitis (disease),MONDO,C0009324,Colitis ulcerative,0.9776244212087638
indication,indication,14028,DB00741,drug,Hydrocortisone,DrugBank,37785,5101,disease,ulcerative colitis (disease),MONDO,C0009324,Colitis ulcerative,0.9776244212087638
indication,indication,15003,DB01380,drug,Cortisone acetate,DrugBank,37785,5101,disease,ulcerative colitis (disease),MONDO,C0009324,Colitis ulcerative,0.9776244212087638
indication,indication,17601,DB06674,drug,Golimumab,DrugBank,37785,5101,disease,ulcerative colitis (disease),MONDO,C0009324,Colitis ulcerative,0.9776244212087638
indication,indication,17601,DB06674,drug,Golimumab,DrugBank,28158,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,disease,inflammatory bowel disease,MONDO_grouped,C0021390,Inflammatory bowel disease,1.0000000000000009
indication,indication,17584,DB00051,drug,Adalimumab,DrugBank,37785,5101,disease,ulcerative colitis (disease),MONDO,C0009324,Colitis ulcerative,0.9776244212087638
indication,indication,17585,DB00065,drug,Infliximab,DrugBank,37785,5101,disease,ulcerative colitis (disease),MONDO,C0009324,Colitis ulcerative,0.9776244212087638
indication,indication,15030,DB08901,drug,Ponatinib,DrugBank,30039,11996,disease,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,C0023473,Chronic myeloid leukaemia,0.7189400781900283
indication,indication,15970,DB12323,drug,Radotinib,DrugBank,30039,11996,disease,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,C0023473,Chronic myeloid leukaemia,0.7189400781900283
indication,indication,20473,DB00791,drug,Uracil mustard,DrugBank,30039,11996,disease,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,C0023473,Chronic myeloid leukaemia,0.7189400781900283
indication,indication,15429,DB00309,drug,Vindesine,DrugBank,30039,11996,disease,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,C0023473,Chronic myeloid leukaemia,0.7189400781900283
indication,indication,14849,DB00888,drug,Mechlorethamine,DrugBank,30039,11996,disease,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,C0023473,Chronic myeloid leukaemia,0.7189400781900283
indication,indication,19886,DB04865,drug,Omacetaxine mepesuccinate,DrugBank,30039,11996,disease,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,C0023473,Chronic myeloid leukaemia,0.7189400781900283
indication,indication,15134,DB01005,drug,Hydroxyurea,DrugBank,30039,11996,disease,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,C0023473,Chronic myeloid leukaemia,0.7189400781900283
indication,indication,15597,DB08877,drug,Ruxolitinib,DrugBank,29118,9891,disease,acquired polycythemia vera,MONDO,C0032463,Polycythaemia vera,0.8192661225722627
indication,indication,15597,DB08877,drug,Ruxolitinib,DrugBank,36825,5615,disease,plasmacytoma,MONDO,C0032131,Plasmacytoma,1.0000000000000004
indication,indication,15597,DB08877,drug,Ruxolitinib,DrugBank,33590,5571,disease,polycythemia (disease),MONDO,C0032461,Polycythaemia,0.9769055407125883
indication,indication,20542,DB09370,drug,Sodium phosphate P 32,DrugBank,29118,9891,disease,acquired polycythemia vera,MONDO,C0032463,Polycythaemia vera,0.8192661225722627
indication,indication,20542,DB09370,drug,Sodium phosphate P 32,DrugBank,36825,5615,disease,plasmacytoma,MONDO,C0032131,Plasmacytoma,1.0000000000000004
indication,indication,20542,DB09370,drug,Sodium phosphate P 32,DrugBank,33590,5571,disease,polycythemia (disease),MONDO,C0032461,Polycythaemia,0.9769055407125883
indication,indication,20473,DB00791,drug,Uracil mustard,DrugBank,29118,9891,disease,acquired polycythemia vera,MONDO,C0032463,Polycythaemia vera,0.8192661225722627
indication,indication,20473,DB00791,drug,Uracil mustard,DrugBank,36825,5615,disease,plasmacytoma,MONDO,C0032131,Plasmacytoma,1.0000000000000004
indication,indication,20473,DB00791,drug,Uracil mustard,DrugBank,33590,5571,disease,polycythemia (disease),MONDO,C0032461,Polycythaemia,0.9769055407125883
indication,indication,14849,DB00888,drug,Mechlorethamine,DrugBank,29118,9891,disease,acquired polycythemia vera,MONDO,C0032463,Polycythaemia vera,0.8192661225722627
indication,indication,14849,DB00888,drug,Mechlorethamine,DrugBank,36825,5615,disease,plasmacytoma,MONDO,C0032131,Plasmacytoma,1.0000000000000004
indication,indication,14849,DB00888,drug,Mechlorethamine,DrugBank,33590,5571,disease,polycythemia (disease),MONDO,C0032461,Polycythaemia,0.9769055407125883
indication,indication,15409,DB15119,drug,Ropeginterferon alfa-2b,DrugBank,29118,9891,disease,acquired polycythemia vera,MONDO,C0032463,Polycythaemia vera,0.8192661225722627
indication,indication,15409,DB15119,drug,Ropeginterferon alfa-2b,DrugBank,36825,5615,disease,plasmacytoma,MONDO,C0032131,Plasmacytoma,1.0000000000000004
indication,indication,15409,DB15119,drug,Ropeginterferon alfa-2b,DrugBank,33590,5571,disease,polycythemia (disease),MONDO,C0032461,Polycythaemia,0.9769055407125883
indication,indication,15597,DB08877,drug,Ruxolitinib,DrugBank,37570,20076,disease,myeloproliferative neoplasm,MONDO,C0027022,Myeloproliferative disorder,0.9653745706274587
indication,indication,15597,DB08877,drug,Ruxolitinib,DrugBank,37676,5374,disease,bone marrow neoplasm,MONDO,C0005956,bone marrow disorder,0.7166745591963196
indication,indication,15597,DB08877,drug,Ruxolitinib,DrugBank,27610,9692,disease,primary myelofibrosis,MONDO,C0026987,Myelofibrosis,0.9358846268429843
indication,indication,15597,DB08877,drug,Ruxolitinib,DrugBank,83871,44903,disease,myelofibrosis,MONDO,C0026987,Myelofibrosis,0.9999999999999999
indication,indication,15250,DB12500,drug,Fedratinib,DrugBank,27610,9692,disease,primary myelofibrosis,MONDO,C0026987,Myelofibrosis,0.9358846268429843
indication,indication,15250,DB12500,drug,Fedratinib,DrugBank,83871,44903,disease,myelofibrosis,MONDO,C0026987,Myelofibrosis,0.9999999999999999
indication,indication,15496,DB01220,drug,Rifaximin,DrugBank,36266,1711,disease,hepatic encephalopathy,MONDO,C0019151,Hepatic encephalopathy,1.0000000000000013
indication,indication,15496,DB01220,drug,Rifaximin,DrugBank,83805,1548,disease,hepatic coma,MONDO,C0019147,Coma hepatic,0.984088096457665
indication,indication,20472,DB00581,drug,Lactulose,DrugBank,36266,1711,disease,hepatic encephalopathy,MONDO,C0019151,Hepatic encephalopathy,1.0000000000000013
indication,indication,20472,DB00581,drug,Lactulose,DrugBank,83805,1548,disease,hepatic coma,MONDO,C0019147,Coma hepatic,0.984088096457665
indication,indication,14290,DB01057,drug,Echothiophate,DrugBank,29229,11129_9277_5041,disease,glaucoma,MONDO_grouped,C0017601,Glaucoma,0.9999999999999981
indication,indication,18311,DB13165,drug,Ripasudil,DrugBank,29229,11129_9277_5041,disease,glaucoma,MONDO_grouped,C0017601,Glaucoma,0.9999999999999981
indication,indication,15221,DB08808,drug,Bupranolol,DrugBank,29229,11129_9277_5041,disease,glaucoma,MONDO_grouped,C0017601,Glaucoma,0.9999999999999981
indication,indication,20522,DB15071,drug,Omidenepag isopropyl,DrugBank,29229,11129_9277_5041,disease,glaucoma,MONDO_grouped,C0017601,Glaucoma,0.9999999999999981
indication,indication,15121,DB00763,drug,Methimazole,DrugBank,36034,4425,disease,hyperthyroidism,MONDO,C0020550,Hyperthyroidism,1.0000000000000007
indication,indication,15121,DB00763,drug,Methimazole,DrugBank,38784,5364,disease,Graves disease,MONDO,C0020550,Hyperthyroidism,0.742697836189324
indication,indication,15121,DB00763,drug,Methimazole,DrugBank,29175,10138,disease,thyrotoxicosis,MONDO,C0040156,Thyrotoxicosis,0.9999999999999999
indication,indication,14640,DB00550,drug,Propylthiouracil,DrugBank,36034,4425,disease,hyperthyroidism,MONDO,C0020550,Hyperthyroidism,1.0000000000000007
indication,indication,14640,DB00550,drug,Propylthiouracil,DrugBank,38784,5364,disease,Graves disease,MONDO,C0020550,Hyperthyroidism,0.742697836189324
indication,indication,14640,DB00550,drug,Propylthiouracil,DrugBank,29175,10138,disease,thyrotoxicosis,MONDO,C0040156,Thyrotoxicosis,0.9999999999999999
indication,indication,17538,DB07637,drug,Dibromotyrosine,DrugBank,36034,4425,disease,hyperthyroidism,MONDO,C0020550,Hyperthyroidism,1.0000000000000007
indication,indication,17538,DB07637,drug,Dibromotyrosine,DrugBank,38784,5364,disease,Graves disease,MONDO,C0020550,Hyperthyroidism,0.742697836189324
indication,indication,17538,DB07637,drug,Dibromotyrosine,DrugBank,29175,10138,disease,thyrotoxicosis,MONDO,C0040156,Thyrotoxicosis,0.9999999999999999
indication,indication,14815,DB00389,drug,Carbimazole,DrugBank,36034,4425,disease,hyperthyroidism,MONDO,C0020550,Hyperthyroidism,1.0000000000000007
indication,indication,14815,DB00389,drug,Carbimazole,DrugBank,38784,5364,disease,Graves disease,MONDO,C0020550,Hyperthyroidism,0.742697836189324
indication,indication,14815,DB00389,drug,Carbimazole,DrugBank,29175,10138,disease,thyrotoxicosis,MONDO,C0040156,Thyrotoxicosis,0.9999999999999999
indication,indication,20436,DB09357,drug,Dexpanthenol,DrugBank,83874,4568,disease,paralytic ileus (disease),MONDO,C0030446,Ileus paralytic,0.9840246799507627
indication,indication,20436,DB09357,drug,Dexpanthenol,DrugBank,36785,4565_2803_2801,disease,intestinal obstruction,MONDO_grouped,C0021843,Intestinal obstruction,1.0000000000000016
indication,indication,20436,DB09357,drug,Dexpanthenol,DrugBank,32778,16829,disease,familial visceral myopathy,MONDO,C0410198,Proximal myopathy,0.770639982634525
indication,indication,14958,DB00604,drug,Cisapride,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,14958,DB00604,drug,Cisapride,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,14958,DB00604,drug,Cisapride,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,16340,DB08806,drug,Roxatidine acetate,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,16340,DB08806,drug,Roxatidine acetate,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,16340,DB08806,drug,Roxatidine acetate,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,14843,DB00585,drug,Nizatidine,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,14843,DB00585,drug,Nizatidine,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,14843,DB00585,drug,Nizatidine,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,15316,DB00927,drug,Famotidine,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,15316,DB00927,drug,Famotidine,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,15316,DB00927,drug,Famotidine,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20172,DB11132,drug,Silicon dioxide,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,20172,DB11132,drug,Silicon dioxide,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,20172,DB11132,drug,Silicon dioxide,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,14785,DB00338,drug,Omeprazole,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,14785,DB00338,drug,Omeprazole,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,14785,DB00338,drug,Omeprazole,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20403,DB13595,drug,Almasilate,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,20403,DB13595,drug,Almasilate,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,20403,DB13595,drug,Almasilate,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20218,DB09154,drug,Sodium citrate,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,20218,DB09154,drug,Sodium citrate,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,20218,DB09154,drug,Sodium citrate,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,14702,DB00863,drug,Ranitidine,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,14702,DB00863,drug,Ranitidine,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,14702,DB00863,drug,Ranitidine,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20146,DB09481,drug,Magnesium carbonate,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,20146,DB09481,drug,Magnesium carbonate,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,20146,DB09481,drug,Magnesium carbonate,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,14729,DB00501,drug,Cimetidine,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,14729,DB00501,drug,Cimetidine,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,14729,DB00501,drug,Cimetidine,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,14546,DB01233,drug,Metoclopramide,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,14546,DB01233,drug,Metoclopramide,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,14546,DB01233,drug,Metoclopramide,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20214,DB11098,drug,Potassium bicarbonate,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,20214,DB11098,drug,Potassium bicarbonate,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,20214,DB11098,drug,Potassium bicarbonate,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20375,DB06723,drug,Aluminum hydroxide,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,20375,DB06723,drug,Aluminum hydroxide,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,20375,DB06723,drug,Aluminum hydroxide,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,15839,DB13762,drug,Dexrabeprazole,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,15839,DB13762,drug,Dexrabeprazole,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,15839,DB13762,drug,Dexrabeprazole,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20445,DB11964,drug,Ilaprazole,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
indication,indication,20445,DB11964,drug,Ilaprazole,DrugBank,33714,1409,disease,esophagitis (disease),MONDO,C0014868,Oesophagitis,0.9590975525028426
indication,indication,20445,DB11964,drug,Ilaprazole,DrugBank,83878,6896,disease,peptic esophagitis,MONDO,C0014868,Oesophagitis,0.7848970248841043
indication,indication,20424,DB09281,drug,Magnesium trisilicate,DrugBank,28374,7186,disease,gastroesophageal reflux disease,MONDO,C0014869,Reflux esophagitis,0.9317378067913129
